# nP: 100
# k: 9800
# h: 6
Particle num,x,y,vx,vy,ay,cellRow,cellCol,time(s)
62,369.350220,754.520325,27.543201,5.695534,-9.800000,,4,2, 22.000048
63,387.034302,651.229370,1.470789,-10.019337,-9.800000,,4,2, 22.000048
64,648.600220,178.187042,2.398575,-11.180455,-9.800000,,1,4, 22.000048
65,576.910156,367.369720,20.610453,0.257060,-9.800000,,2,3, 22.000048
66,204.451569,276.514221,18.035517,-17.940269,-9.800000,,1,1, 22.000048
67,585.390137,483.241425,15.509897,-11.325413,-9.800000,,3,3, 22.000048
68,784.632385,104.546219,-23.552643,-17.338697,-9.800000,,0,4, 22.000048
69,185.466034,736.868958,28.401331,2.490537,-9.800000,,4,1, 22.000048
70,474.606171,191.173752,17.153111,-12.702269,-9.800000,,1,2, 22.000048
71,539.970947,778.298462,19.524170,-22.554810,-9.800000,,4,3, 22.000048
72,750.644165,241.392227,11.684884,-10.796261,-9.800000,,1,4, 22.000048
73,80.190315,425.136383,24.660580,-16.637068,-9.800000,,2,0, 22.000048
74,111.090401,540.947876,17.355379,-1.033380,-9.800000,,3,0, 22.000048
75,489.250458,606.064392,22.633825,-9.423783,-9.800000,,3,3, 22.000048
76,502.556610,613.531738,17.400141,-19.040384,-9.800000,,3,3, 22.000048
77,446.266418,472.624725,18.730988,-11.836066,-9.800000,,2,2, 22.000048
78,217.541946,337.377625,28.047134,-9.630452,-9.800000,,2,1, 22.000048
79,615.704529,630.901978,12.064055,7.739817,-9.800000,,3,3, 22.000048
80,371.962585,630.546387,2.394729,1.972112,-9.800000,,3,2, 22.000048
81,155.195435,148.630280,10.111293,-19.154186,-9.800000,,0,0, 22.000048
82,379.201141,153.153442,2.064219,-9.442557,-9.800000,,0,2, 22.000048
83,68.682556,351.815399,14.405079,-5.867218,-9.800000,,2,0, 22.000048
84,227.882019,168.114594,18.812361,0.566965,-9.800000,,1,1, 22.000048
85,644.557922,442.179413,19.241144,-0.858277,-9.800000,,2,4, 22.000048
86,516.735840,503.112640,27.939287,-1.894512,-9.800000,,3,3, 22.000048
87,796.536072,127.993141,-3.120345,3.001051,-9.800000,,0,4, 22.000048
88,585.982117,510.788757,10.926280,-1.032524,-9.800000,,3,3, 22.000048
89,495.024902,520.968811,24.418400,-4.730319,-9.800000,,3,3, 22.000048
90,164.202011,137.061279,10.559106,0.684779,-9.800000,,0,1, 22.000048
91,400.491333,223.629547,21.714596,-4.790733,-9.800000,,1,2, 22.000048
92,750.442139,301.685028,-23.571154,1.246959,-9.800000,,1,4, 22.000048
93,736.507385,342.618073,7.447174,-13.476318,-9.800000,,2,4, 22.000048
94,256.751862,482.432251,4.575109,8.325644,-9.800000,,3,1, 22.000048
95,207.293076,78.635475,24.979427,-14.840350,-9.800000,,0,1, 22.000048
96,796.991516,764.610840,-9.564077,-7.717879,-9.800000,,4,4, 22.000048
97,767.143860,241.390854,17.098623,-10.520698,-9.800000,,1,4, 22.000048
98,270.739716,523.292480,11.489435,4.982501,-9.800000,,3,1, 22.000048
99,301.306122,745.406311,3.827910,-35.689808,-9.800000,,4,1, 22.000048
100,439.473907,358.638275,14.047782,-16.878078,-9.800000,,2,2, 22.000048
1,143.854538,374.990173,16.412037,-1.845618,-9.800000,,2,0, 23.000051
2,744.985901,273.740814,29.065237,-6.014887,-9.800000,,1,4, 23.000051
3,656.062317,54.677837,16.002256,-9.615767,-9.800000,,0,4, 23.000051
4,471.386719,655.131531,9.684886,-10.142047,-9.800000,,4,2, 23.000051
5,73.482162,661.384888,17.111004,-18.758263,-9.800000,,4,0, 23.000051
6,246.989029,247.739944,23.420265,3.097992,-9.800000,,1,1, 23.000051
7,306.278290,616.554626,6.746567,1.078072,-9.800000,,3,1, 23.000051
8,711.975525,289.006927,4.167967,-1.683941,-9.800000,,1,4, 23.000051
9,202.241577,177.644775,6.021646,-21.140436,-9.800000,,1,1, 23.000051
10,458.294708,426.896393,5.465522,0.495355,-9.800000,,2,2, 23.000051
11,191.900055,143.853760,24.348248,-17.367373,-9.800000,,0,1, 23.000051
12,323.766541,717.941589,5.648931,-9.144070,-9.800000,,4,2, 23.000051
13,401.347748,570.493469,17.787077,-17.088167,-9.800000,,3,2, 23.000051
14,516.409180,223.103622,20.133953,-5.590298,-9.800000,,1,3, 23.000051
15,511.084778,518.631653,7.860684,-10.302611,-9.800000,,3,3, 23.000051
16,671.356812,172.569672,5.595365,-6.047745,-9.800000,,1,4, 23.000051
17,381.260773,505.457245,29.667240,0.567082,-9.800000,,3,2, 23.000051
18,367.938507,768.089478,21.733681,-15.656625,-9.800000,,4,2, 23.000051
19,303.002808,85.797310,26.969303,-8.311505,-9.800000,,0,1, 23.000051
20,766.566650,569.103455,-22.679741,-4.368568,-9.800000,,3,4, 23.000051
21,62.732033,116.666946,6.825971,-19.242645,-9.800000,,0,0, 23.000051
22,681.344604,486.488861,26.421293,-14.002007,-9.800000,,3,4, 23.000051
23,484.835846,164.530487,7.127142,5.726797,-9.800000,,1,3, 23.000051
24,591.708069,185.445236,6.441607,-16.926096,-9.800000,,1,3, 23.000051
25,194.417969,514.945801,1.159946,-11.845011,-9.800000,,3,1, 23.000051
26,307.741364,128.709320,17.632484,-0.867964,-9.800000,,0,1, 23.000051
27,166.899292,540.073669,24.189581,2.920830,-9.800000,,3,1, 23.000051
28,549.377625,504.811890,22.417158,-10.659319,-9.800000,,3,3, 23.000051
29,59.788540,430.753632,11.499847,3.153344,-9.800000,,2,0, 23.000051
30,320.783905,161.773254,14.116939,-9.867067,-9.800000,,1,2, 23.000051
31,274.876038,663.100830,26.701206,-7.429344,-9.800000,,4,1, 23.000051
32,364.282471,189.445618,8.599055,3.403971,-9.800000,,1,2, 23.000051
33,631.668274,44.768074,1.141372,-0.880898,-9.800000,,0,3, 23.000051
34,617.001465,146.856339,10.047925,-10.193914,-9.800000,,0,3, 23.000051
35,284.922424,271.176910,11.681270,-10.118472,-9.800000,,1,1, 23.000051
36,482.719757,699.998047,2.301521,-11.504378,-9.800000,,4,3, 23.000051
37,156.186371,207.976089,12.265419,-5.285681,-9.800000,,1,0, 23.000051
38,34.735283,256.963745,9.672453,4.197915,-9.800000,,1,0, 23.000051
39,140.274994,57.232807,12.008113,6.012884,-9.800000,,0,0, 23.000051
40,530.914551,593.897522,4.699064,-2.885319,-9.800000,,3,3, 23.000051
41,521.566956,727.936951,18.985920,0.204672,-9.800000,,4,3, 23.000051
42,673.729614,367.193298,18.921038,-17.306383,-9.800000,,2,4, 23.000051
43,388.605316,362.429321,9.774198,-9.493746,-9.800000,,2,2, 23.000051
44,69.566452,47.110294,5.954528,-10.917562,-9.800000,,0,0, 23.000051
45,234.105286,604.931946,23.905880,-19.966768,-9.800000,,3,1, 23.000051
46,181.650024,166.233307,5.746849,-21.328554,-9.800000,,1,1, 23.000051
47,117.257637,159.225967,27.490871,1.499930,-9.800000,,0,0, 23.000051
48,643.018188,97.405968,7.214698,2.067138,-9.800000,,0,4, 23.000051
49,463.253845,351.293091,23.106161,4.356721,-9.800000,,2,2, 23.000051
50,65.521141,490.755249,1.408468,-18.552742,-9.800000,,3,0, 23.000051
51,41.261730,259.943420,10.994101,6.282546,-9.800000,,1,0, 23.000051
52,571.126221,110.791824,14.072358,2.714282,-9.800000,,0,3, 23.000051
53,593.299927,332.206940,7.951116,-20.399273,-9.800000,,2,3, 23.000051
54,711.956909,427.990875,28.558857,-12.733389,-9.800000,,2,4, 23.000051
55,584.473022,714.856628,25.615047,5.463698,-9.800000,,4,3, 23.000051
56,103.981682,476.000763,20.718826,-8.424090,-9.800000,,2,0, 23.000051
57,768.874390,593.288330,-29.532921,-13.147000,-9.800000,,3,4, 23.000051
58,466.308167,159.557434,9.860820,-9.937992,-9.800000,,0,2, 23.000051
59,787.938232,432.292297,19.917707,-5.744287,-9.800000,,2,4, 23.000051
60,673.701355,684.414917,22.154415,0.258077,-9.800000,,4,4, 23.000051
61,183.389069,681.292542,17.149773,-9.321161,-9.800000,,4,1, 23.000051
62,372.104431,755.036072,27.543201,4.715533,-9.800000,,4,2, 23.000051
63,387.181396,650.173462,1.470789,-10.999332,-9.800000,,4,2, 23.000051
64,648.840088,177.015106,2.398575,-12.160451,-9.800000,,1,4, 23.000051
65,578.971313,367.341522,20.610453,-0.722940,-9.800000,,2,3, 23.000051
66,206.255157,274.666290,18.035517,-18.920265,-9.800000,,1,1, 23.000051
67,586.941040,482.054993,15.509897,-12.305408,-9.800000,,3,3, 23.000051
68,782.277039,102.758446,-23.552643,-18.318693,-9.800000,,0,4, 23.000051
69,188.306152,737.064209,28.401331,1.510537,-9.800000,,4,1, 23.000051
70,476.321564,189.849625,17.153111,-13.682264,-9.800000,,1,2, 23.000051
71,541.923462,775.989014,19.524170,-23.534805,-9.800000,,4,3, 23.000051
72,751.812378,240.258698,11.684884,-11.776257,-9.800000,,1,4, 23.000051
73,82.656364,423.418762,24.660580,-17.617064,-9.800000,,2,0, 23.000051
74,112.825935,540.790588,17.355379,-2.013380,-9.800000,,3,0, 23.000051
75,491.513947,605.068237,22.633825,-10.403779,-9.800000,,3,3, 23.000051
76,504.296722,611.573730,17.400141,-20.020380,-9.800000,,3,3, 23.000051
77,448.139587,471.387207,18.730988,-12.816062,-9.800000,,2,2, 23.000051
78,220.346664,336.360687,28.047134,-10.610448,-9.800000,,2,1, 23.000051
79,616.911194,631.622192,12.064055,6.759817,-9.800000,,3,3, 23.000051
80,372.202148,630.689819,2.394729,0.992111,-9.800000,,3,2, 23.000051
81,156.206635,146.660965,10.111293,-20.134182,-9.800000,,0,0, 23.000051
82,379.407440,152.155289,2.064219,-10.422553,-9.800000,,0,2, 23.000051
83,70.123062,351.174774,14.405079,-6.847219,-9.800000,,2,0, 23.000051
84,229.763275,168.117386,18.812361,-0.413035,-9.800000,,1,1, 23.000051
85,646.481750,442.039703,19.241144,-1.838277,-9.800000,,2,4, 23.000051
86,519.530029,502.869293,27.939287,-2.874512,-9.800000,,3,3, 23.000051
87,796.224182,128.239349,-3.120345,2.021050,-9.800000,,0,4, 23.000051
88,587.074646,510.631622,10.926280,-2.012524,-9.800000,,3,3, 23.000051
89,497.466614,520.441956,24.418400,-5.710320,-9.800000,,3,3, 23.000051
90,165.257919,137.075867,10.559106,-0.295221,-9.800000,,0,1, 23.000051
91,402.662659,223.096573,21.714596,-5.770734,-9.800000,,1,2, 23.000051
92,748.084961,301.755798,-23.571154,0.266959,-9.800000,,1,4, 23.000051
93,737.252014,341.216553,7.447174,-14.456314,-9.800000,,2,4, 23.000051
94,257.209320,483.210907,4.575109,7.345644,-9.800000,,3,1, 23.000051
95,209.791092,77.097542,24.979427,-15.820346,-9.800000,,0,1, 23.000051
96,796.035095,763.785034,-9.564077,-8.697876,-9.800000,,4,4, 23.000051
97,768.853455,240.284882,17.098623,-11.500693,-9.800000,,1,4, 23.000051
98,271.888702,523.736816,11.489435,4.002500,-9.800000,,3,1, 23.000051
99,301.688812,741.783325,3.827910,-36.669804,-9.800000,,4,1, 23.000051
100,440.878632,356.896545,14.047782,-17.858074,-9.800000,,2,2, 23.000051
1,145.495773,374.751709,16.412037,-2.825619,-9.800000,,2,0, 24.000055
2,747.892395,273.085419,29.065237,-6.994888,-9.800000,,1,4, 24.000055
3,657.662659,53.662361,16.002256,-10.595763,-9.800000,,0,4, 24.000055
4,472.355347,654.063416,9.684886,-11.122043,-9.800000,,4,2, 24.000055
5,75.193283,659.455078,17.111004,-19.738258,-9.800000,,4,0, 24.000055
6,249.331100,247.995834,23.420265,2.117992,-9.800000,,1,1, 24.000055
7,306.953033,616.608459,6.746567,0.098072,-9.800000,,3,1, 24.000055
8,712.392395,288.784637,4.167967,-2.663942,-9.800000,,1,4, 24.000055
9,202.843689,175.476837,6.021646,-22.120432,-9.800000,,1,1, 24.000055
10,458.841278,426.892029,5.465522,-0.484644,-9.800000,,2,2, 24.000055
11,194.334900,142.063126,24.348248,-18.347368,-9.800000,,0,1, 24.000055
12,324.331421,716.973267,5.648931,-10.124065,-9.800000,,4,2, 24.000055
13,403.126312,568.730774,17.787077,-18.068163,-9.800000,,3,2, 24.000055
14,518.422729,222.490692,20.133953,-6.570298,-9.800000,,1,3, 24.000055
15,511.870911,517.547607,7.860684,-11.282607,-9.800000,,3,3, 24.000055
16,671.916504,171.910995,5.595365,-7.027746,-9.800000,,1,4, 24.000055
17,384.227386,505.460052,29.667240,-0.412918,-9.800000,,3,2, 24.000055
18,370.111969,766.469910,21.733681,-16.636621,-9.800000,,4,2, 24.000055
19,305.699646,84.912254,26.969303,-9.291501,-9.800000,,0,1, 24.000055
20,764.298584,568.612732,-22.679741,-5.348569,-9.800000,,3,4, 24.000055
21,63.414635,114.688782,6.825971,-20.222641,-9.800000,,0,0, 24.000055
22,683.986816,485.034760,26.421293,-14.982003,-9.800000,,3,4, 24.000055
23,485.548431,165.049271,7.127142,4.746797,-9.800000,,1,3, 24.000055
24,592.351990,183.698730,6.441607,-17.906092,-9.800000,,1,3, 24.000055
25,194.533936,513.707397,1.159946,-12.825006,-9.800000,,3,1, 24.000055
26,309.504669,128.568619,17.632484,-1.847965,-9.800000,,0,1, 24.000055
27,169.318268,540.311707,24.189581,1.940829,-9.800000,,3,1, 24.000055
28,551.619446,503.692047,22.417158,-11.639315,-9.800000,,3,3, 24.000055
29,60.938519,431.015045,11.499847,2.173344,-9.800000,,2,0, 24.000055
30,322.195648,160.732635,14.116939,-10.847063,-9.800000,,1,2, 24.000055
31,277.546021,662.303955,26.701206,-8.409342,-9.800000,,4,1, 24.000055
32,365.142456,189.732117,8.599055,2.423971,-9.800000,,1,2, 24.000055
33,631.782410,44.626083,1.141372,-1.860898,-9.800000,,0,3, 24.000055
34,618.006104,145.783051,10.047925,-11.173910,-9.800000,,0,3, 24.000055
35,286.090637,270.111145,11.681270,-11.098468,-9.800000,,1,1, 24.000055
36,482.949860,698.793823,2.301521,-12.484374,-9.800000,,4,3, 24.000055
37,157.412872,207.393631,12.265419,-6.265682,-9.800000,,1,0, 24.000055
38,35.702538,257.329620,9.672453,3.217914,-9.800000,,1,0, 24.000055
39,141.475861,57.780197,12.008113,5.032883,-9.800000,,0,0, 24.000055
40,531.384521,593.555115,4.699064,-3.865320,-9.800000,,3,3, 24.000055
41,523.465759,727.903381,18.985920,-0.775328,-9.800000,,4,3, 24.000055
42,675.621704,365.408752,18.921038,-18.286379,-9.800000,,2,4, 24.000055
43,389.582794,361.426056,9.774198,-10.473742,-9.800000,,2,2, 24.000055
44,70.161926,45.964638,5.954528,-11.897558,-9.800000,,0,0, 24.000055
45,236.495880,602.881287,23.905880,-20.946764,-9.800000,,3,1, 24.000055
46,182.224670,164.046555,5.746849,-22.308550,-9.800000,,1,1, 24.000055
47,120.006737,159.322067,27.490871,0.519930,-9.800000,,0,0, 24.000055
48,643.739624,97.558784,7.214698,1.087138,-9.800000,,0,4, 24.000055
49,465.564331,351.674835,23.106161,3.376720,-9.800000,,2,2, 24.000055
50,65.661980,488.846100,1.408468,-19.532738,-9.800000,,3,0, 24.000055
51,42.361126,260.517792,10.994101,5.302546,-9.800000,,1,0, 24.000055
52,572.533691,111.009354,14.072358,1.734282,-9.800000,,0,3, 24.000055
53,594.095215,330.113098,7.951116,-21.379269,-9.800000,,2,3, 24.000055
54,714.812744,426.663635,28.558857,-13.713385,-9.800000,,2,4, 24.000055
55,587.034668,715.349182,25.615047,4.483698,-9.800000,,4,3, 24.000055
56,106.053596,475.104431,20.718826,-9.404086,-9.800000,,2,0, 24.000055
57,765.920898,591.919800,-29.532921,-14.126996,-9.800000,,3,4, 24.000055
58,467.294189,158.509735,9.860820,-10.917988,-9.800000,,0,2, 24.000055
59,789.929810,431.663971,19.917707,-6.724287,-9.800000,,2,4, 24.000055
60,675.916931,684.386841,22.154415,-0.721923,-9.800000,,4,4, 24.000055
61,185.104004,680.306519,17.149773,-10.301157,-9.800000,,4,1, 24.000055
62,374.858643,755.453613,27.543201,3.735533,-9.800000,,4,2, 24.000055
63,387.328491,649.019653,1.470789,-11.979328,-9.800000,,4,2, 24.000055
64,649.079956,175.745163,2.398575,-13.140447,-9.800000,,1,4, 24.000055
65,581.032471,367.215332,20.610453,-1.702941,-9.800000,,2,3, 24.000055
66,208.058746,272.720367,18.035517,-19.900261,-9.800000,,1,1, 24.000055
67,588.491943,480.770569,15.509897,-13.285404,-9.800000,,3,3, 24.000055
68,779.921692,100.872681,-23.552643,-19.298689,-9.800000,,0,4, 24.000055
69,191.146271,737.161255,28.401331,0.530536,-9.800000,,4,1, 24.000055
70,478.036957,188.427505,17.153111,-14.662260,-9.800000,,1,2, 24.000055
71,543.875977,773.581726,19.524170,-24.514801,-9.800000,,4,3, 24.000055
72,752.980591,239.027176,11.684884,-12.756252,-9.800000,,1,4, 24.000055
73,85.122414,421.603149,24.660580,-18.597059,-9.800000,,2,0, 24.000055
74,114.561470,540.535461,17.355379,-2.993381,-9.800000,,3,0, 24.000055
75,493.777435,603.973877,22.633825,-11.383775,-9.800000,,3,3, 24.000055
76,506.036835,609.517822,17.400141,-21.000376,-9.800000,,3,3, 24.000055
77,450.012756,470.051697,18.730988,-13.796058,-9.800000,,2,2, 24.000055
78,223.151382,335.245728,28.047134,-11.590444,-9.800000,,2,1, 24.000055
79,618.117859,632.244141,12.064055,5.779816,-9.800000,,3,3, 24.000055
80,372.441711,630.734985,2.394729,0.012111,-9.800000,,3,2, 24.000055
81,157.217834,144.593658,10.111293,-21.114178,-9.800000,,0,0, 24.000055
82,379.613739,151.059128,2.064219,-11.402549,-9.800000,,0,2, 24.000055
83,71.563568,350.436157,14.405079,-7.827219,-9.800000,,2,0, 24.000055
84,231.644531,168.022186,18.812361,-1.393035,-9.800000,,1,1, 24.000055
85,648.405579,441.802002,19.241144,-2.818278,-9.800000,,2,4, 24.000055
86,522.324219,502.527954,27.939287,-3.854512,-9.800000,,3,3, 24.000055
87,795.912292,128.387543,-3.120345,1.041050,-9.800000,,0,4, 24.000055
88,588.167175,510.376465,10.926280,-2.992524,-9.800000,,3,3, 24.000055
89,499.908325,519.816956,24.418400,-6.690320,-9.800000,,3,3, 24.000055
90,166.313828,136.992432,10.559106,-1.275221,-9.800000,,0,1, 24.000055
91,404.833984,222.465607,21.714596,-6.750734,-9.800000,,1,2, 24.000055
92,745.727783,301.728577,-23.571154,-0.713041,-9.800000,,1,4, 24.000055
93,737.996643,339.717041,7.447174,-15.436310,-9.800000,,2,4, 24.000055
94,257.666779,483.891571,4.575109,6.365644,-9.800000,,3,1, 24.000055
95,212.289108,75.461609,24.979427,-16.800343,-9.800000,,0,1, 24.000055
96,795.078674,762.861389,-9.564077,-9.677872,-9.800000,,4,4, 24.000055
97,770.563049,239.080917,17.098623,-12.480689,-9.800000,,1,4, 24.000055
98,273.037689,524.083130,11.489435,3.022500,-9.800000,,3,1, 24.000055
99,302.071503,738.062561,3.827910,-37.649799,-9.800000,,4,1, 24.000055
100,442.283356,355.056824,14.047782,-18.838070,-9.800000,,2,2, 24.000055
1,147.137009,374.415253,16.412037,-3.805619,-9.800000,,2,0, 25.000059
2,750.798889,272.332031,29.065237,-7.974888,-9.800000,,1,4, 25.000059
3,659.263000,52.548885,16.002256,-11.575759,-9.800000,,0,4, 25.000059
4,473.323975,652.897278,9.684886,-12.102038,-9.800000,,4,2, 25.000059
5,76.904404,657.427490,17.111004,-20.718254,-9.800000,,4,0, 25.000059
6,251.673172,248.153732,23.420265,1.137991,-9.800000,,1,1, 25.000059
7,307.627777,616.564514,6.746567,-0.881928,-9.800000,,3,1, 25.000059
8,712.809265,288.464355,4.167967,-3.643942,-9.800000,,1,4, 25.000059
9,203.445801,173.210892,6.021646,-23.100428,-9.800000,,1,1, 25.000059
10,459.387848,426.789673,5.465522,-1.464645,-9.800000,,2,2, 25.000059
11,196.769745,140.174500,24.348248,-19.327364,-9.800000,,0,1, 25.000059
12,324.896301,715.906982,5.648931,-11.104061,-9.800000,,4,2, 25.000059
13,404.904877,566.869995,17.787077,-19.048159,-9.800000,,3,2, 25.000059
14,520.436279,221.779770,20.133953,-7.550299,-9.800000,,1,3, 25.000059
15,512.657043,516.365356,7.860684,-12.262603,-9.800000,,3,3, 25.000059
16,672.476196,171.154312,5.595365,-8.007746,-9.800000,,1,4, 25.000059
17,387.194000,505.364868,29.667240,-1.392918,-9.800000,,3,2, 25.000059
18,372.285431,764.752380,21.733681,-17.616617,-9.800000,,4,2, 25.000059
19,308.396484,83.929207,26.969303,-10.271497,-9.800000,,0,1, 25.000059
20,762.030518,568.023926,-22.679741,-6.328569,-9.800000,,3,4, 25.000059
21,64.097237,112.612617,6.825971,-21.202637,-9.800000,,0,0, 25.000059
22,686.629028,483.482666,26.421293,-15.961999,-9.800000,,3,4, 25.000059
23,486.261017,165.470062,7.127142,3.766796,-9.800000,,1,3, 25.000059
24,592.995911,181.854218,6.441607,-18.886087,-9.800000,,1,3, 25.000059
25,194.649902,512.370972,1.159946,-13.805002,-9.800000,,3,1, 25.000059
26,311.267975,128.329926,17.632484,-2.827965,-9.800000,,0,1, 25.000059
27,171.737244,540.451965,24.189581,0.960829,-9.800000,,3,1, 25.000059
28,553.861267,502.474213,22.417158,-12.619310,-9.800000,,3,3, 25.000059
29,62.088497,431.178467,11.499847,1.193343,-9.800000,,2,0, 25.000059
30,323.607391,159.594025,14.116939,-11.827059,-9.800000,,0,2, 25.000059
31,280.216003,661.409180,26.701206,-9.389338,-9.800000,,4,1, 25.000059
32,366.002441,189.920609,8.599055,1.443970,-9.800000,,1,2, 25.000059
33,631.896545,44.386093,1.141372,-2.840899,-9.800000,,0,3, 25.000059
34,619.010742,144.611755,10.047925,-12.153906,-9.800000,,0,3, 25.000059
35,287.258850,268.947388,11.681270,-12.078464,-9.800000,,1,1, 25.000059
36,483.179962,697.491394,2.301521,-13.464370,-9.800000,,4,3, 25.000059
37,158.639374,206.713150,12.265419,-7.245682,-9.800000,,1,0, 25.000059
38,36.669792,257.597504,9.672453,2.237914,-9.800000,,1,0, 25.000059
39,142.676727,58.229584,12.008113,4.052883,-9.800000,,0,0, 25.000059
40,531.854492,593.114624,4.699064,-4.845320,-9.800000,,3,3, 25.000059
41,525.364563,727.772034,18.985920,-1.755328,-9.800000,,4,3, 25.000059
42,677.513794,363.526215,18.921038,-19.266375,-9.800000,,2,4, 25.000059
43,390.560272,360.324799,9.774198,-11.453737,-9.800000,,2,2, 25.000059
44,70.757401,44.720982,5.954528,-12.877554,-9.800000,,0,0, 25.000059
45,238.886475,600.732849,23.905880,-21.926760,-9.800000,,3,1, 25.000059
46,182.799316,161.761810,5.746849,-23.288546,-9.800000,,1,1, 25.000059
47,122.755836,159.320160,27.490871,-0.460070,-9.800000,,0,0, 25.000059
48,644.461060,97.613594,7.214698,0.107138,-9.800000,,0,4, 25.000059
49,467.874817,351.958588,23.106161,2.396720,-9.800000,,2,2, 25.000059
50,65.802818,486.838928,1.408468,-20.512733,-9.800000,,3,0, 25.000059
51,43.460522,260.994141,10.994101,4.322545,-9.800000,,1,0, 25.000059
52,573.941162,111.128883,14.072358,0.754281,-9.800000,,0,3, 25.000059
53,594.890503,327.921265,7.951116,-22.359264,-9.800000,,2,3, 25.000059
54,717.668579,425.238373,28.558857,-14.693380,-9.800000,,2,4, 25.000059
55,589.596313,715.743530,25.615047,3.503697,-9.800000,,4,3, 25.000059
56,108.125511,474.110107,20.718826,-10.384082,-9.800000,,2,0, 25.000059
57,762.967407,590.453125,-29.532921,-15.106992,-9.800000,,3,4, 25.000059
58,468.280212,157.364044,9.860820,-11.897984,-9.800000,,0,2, 25.000059
59,791.921387,430.937622,19.917707,-7.704288,-9.800000,,2,4, 25.000059
60,678.132507,684.260681,22.154415,-1.701924,-9.800000,,4,4, 25.000059
61,186.818939,679.222534,17.149773,-11.281153,-9.800000,,4,1, 25.000059
62,377.612854,755.773376,27.543201,2.755532,-9.800000,,4,2, 25.000059
63,387.475586,647.767822,1.470789,-12.959324,-9.800000,,4,2, 25.000059
64,649.319824,174.377213,2.398575,-14.120442,-9.800000,,1,4, 25.000059
65,583.093628,366.991150,20.610453,-2.682941,-9.800000,,2,3, 25.000059
66,209.862335,270.676453,18.035517,-20.880257,-9.800000,,1,1, 25.000059
67,590.042847,479.388153,15.509897,-14.265400,-9.800000,,2,3, 25.000059
68,777.566345,98.888908,-23.552643,-20.278685,-9.800000,,0,4, 25.000059
69,193.986389,737.160461,28.401331,-0.449463,-9.800000,,4,1, 25.000059
70,479.752350,186.907379,17.153111,-15.642256,-9.800000,,1,2, 25.000059
71,545.828491,771.076233,19.524170,-25.494797,-9.800000,,4,3, 25.000059
72,754.148804,237.697647,11.684884,-13.736248,-9.800000,,1,4, 25.000059
73,87.588463,419.689545,24.660580,-19.577055,-9.800000,,2,0, 25.000059
74,116.297005,540.182129,17.355379,-3.973381,-9.800000,,3,0, 25.000059
75,496.040924,602.781616,22.633825,-12.363770,-9.800000,,3,3, 25.000059
76,507.776947,607.363892,17.400141,-21.980371,-9.800000,,3,3, 25.000059
77,451.885925,468.618195,18.730988,-14.776053,-9.800000,,2,2, 25.000059
78,225.956100,334.032776,28.047134,-12.570439,-9.800000,,2,1, 25.000059
79,619.324524,632.768311,12.064055,4.799816,-9.800000,,3,3, 25.000059
80,372.681274,630.682373,2.394729,-0.967889,-9.800000,,3,2, 25.000059
81,158.229034,142.428329,10.111293,-22.094173,-9.800000,,0,0, 25.000059
82,379.820038,149.864975,2.064219,-12.382545,-9.800000,,0,2, 25.000059
83,73.004074,349.599548,14.405079,-8.807216,-9.800000,,2,0, 25.000059
84,233.525787,167.828979,18.812361,-2.373035,-9.800000,,1,1, 25.000059
85,650.329407,441.466248,19.241144,-3.798278,-9.800000,,2,4, 25.000059
86,525.118408,502.088623,27.939287,-4.834513,-9.800000,,3,3, 25.000059
87,795.600403,128.437744,-3.120345,0.061050,-9.800000,,0,4, 25.000059
88,589.259705,510.023315,10.926280,-3.972525,-9.800000,,3,3, 25.000059
89,502.350037,519.094055,24.418400,-7.670321,-9.800000,,3,3, 25.000059
90,167.369736,136.811005,10.559106,-2.255222,-9.800000,,0,1, 25.000059
91,407.005310,221.736633,21.714596,-7.730735,-9.800000,,1,2, 25.000059
92,743.370605,301.603363,-23.571154,-1.693041,-9.800000,,1,4, 25.000059
93,738.741272,338.119507,7.447174,-16.416306,-9.800000,,2,4, 25.000059
94,258.124237,484.474243,4.575109,5.385643,-9.800000,,3,1, 25.000059
95,214.787125,73.727676,24.979427,-17.780338,-9.800000,,0,1, 25.000059
96,794.122253,761.839661,-9.564077,-10.657867,-9.800000,,4,4, 25.000059
97,772.272644,237.778946,17.098623,-13.460685,-9.800000,,1,4, 25.000059
98,274.186676,524.331543,11.489435,2.042499,-9.800000,,3,1, 25.000059
99,302.454193,734.243591,3.827910,-38.629795,-9.800000,,4,1, 25.000059
100,443.688080,353.119110,14.047782,-19.818066,-9.800000,,2,2, 25.000059
1,148.778244,373.980804,16.412037,-4.785620,-9.800000,,2,0, 26.000063
2,753.705383,271.480652,29.065237,-8.954885,-9.800000,,1,4, 26.000063
3,660.863342,51.337410,16.002256,-12.555755,-9.800000,,0,4, 26.000063
4,474.292603,651.633240,9.684886,-13.082034,-9.800000,,4,2, 26.000063
5,78.615524,655.301636,17.111004,-21.698250,-9.800000,,4,0, 26.000063
6,254.015244,248.213638,23.420265,0.157991,-9.800000,,1,1, 26.000063
7,308.302521,616.422302,6.746567,-1.861928,-9.800000,,3,1, 26.000063
8,713.226135,288.046082,4.167967,-4.623942,-9.800000,,1,4, 26.000063
9,204.047913,170.846954,6.021646,-24.080423,-9.800000,,1,1, 26.000063
10,459.934418,426.589325,5.465522,-2.444645,-9.800000,,2,2, 26.000063
11,199.204590,138.187851,24.348248,-20.307360,-9.800000,,0,1, 26.000063
